image,depth,depth_sparse
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0087_sync/image_02/data/0000000008.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0087_sync/0000000008.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0087_sync/proj_depth/groundtruth/image_02/0000000008.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0087_sync/image_02/data/0000000257.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0087_sync/0000000257.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0087_sync/proj_depth/groundtruth/image_02/0000000257.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0087_sync/image_02/data/0000000134.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0087_sync/0000000134.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0087_sync/proj_depth/groundtruth/image_02/0000000134.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0087_sync/image_02/data/0000000457.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0087_sync/0000000457.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0087_sync/proj_depth/groundtruth/image_02/0000000457.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0087_sync/image_02/data/0000000413.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0087_sync/0000000413.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0087_sync/proj_depth/groundtruth/image_02/0000000413.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0087_sync/image_02/data/0000000373.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0087_sync/0000000373.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0087_sync/proj_depth/groundtruth/image_02/0000000373.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0087_sync/image_02/data/0000000055.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0087_sync/0000000055.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0087_sync/proj_depth/groundtruth/image_02/0000000055.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0087_sync/image_02/data/0000000613.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0087_sync/0000000613.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0087_sync/proj_depth/groundtruth/image_02/0000000613.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0087_sync/image_02/data/0000000034.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0087_sync/0000000034.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0087_sync/proj_depth/groundtruth/image_02/0000000034.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0087_sync/image_02/data/0000000674.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0087_sync/0000000674.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0087_sync/proj_depth/groundtruth/image_02/0000000674.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0087_sync/image_02/data/0000000367.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0087_sync/0000000367.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0087_sync/proj_depth/groundtruth/image_02/0000000367.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0087_sync/image_02/data/0000000324.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0087_sync/0000000324.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0087_sync/proj_depth/groundtruth/image_02/0000000324.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0087_sync/image_02/data/0000000624.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0087_sync/0000000624.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0087_sync/proj_depth/groundtruth/image_02/0000000624.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0087_sync/image_02/data/0000000515.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0087_sync/0000000515.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0087_sync/proj_depth/groundtruth/image_02/0000000515.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0087_sync/image_02/data/0000000496.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0087_sync/0000000496.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0087_sync/proj_depth/groundtruth/image_02/0000000496.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0087_sync/image_02/data/0000000198.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0087_sync/0000000198.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0087_sync/proj_depth/groundtruth/image_02/0000000198.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0087_sync/image_02/data/0000000722.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0087_sync/0000000722.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0087_sync/proj_depth/groundtruth/image_02/0000000722.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0087_sync/image_02/data/0000000678.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0087_sync/0000000678.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0087_sync/proj_depth/groundtruth/image_02/0000000678.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0087_sync/image_02/data/0000000281.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0087_sync/0000000281.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0087_sync/proj_depth/groundtruth/image_02/0000000281.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0087_sync/image_02/data/0000000426.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0087_sync/0000000426.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0087_sync/proj_depth/groundtruth/image_02/0000000426.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0087_sync/image_02/data/0000000638.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0087_sync/0000000638.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0087_sync/proj_depth/groundtruth/image_02/0000000638.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0087_sync/image_02/data/0000000150.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0087_sync/0000000150.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0087_sync/proj_depth/groundtruth/image_02/0000000150.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0087_sync/image_02/data/0000000092.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0087_sync/0000000092.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0087_sync/proj_depth/groundtruth/image_02/0000000092.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0087_sync/image_02/data/0000000594.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0087_sync/0000000594.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0087_sync/proj_depth/groundtruth/image_02/0000000594.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0087_sync/image_02/data/0000000320.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0087_sync/0000000320.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0087_sync/proj_depth/groundtruth/image_02/0000000320.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0087_sync/image_02/data/0000000700.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0087_sync/0000000700.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0087_sync/proj_depth/groundtruth/image_02/0000000700.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0087_sync/image_02/data/0000000350.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0087_sync/0000000350.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0087_sync/proj_depth/groundtruth/image_02/0000000350.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0087_sync/image_02/data/0000000194.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0087_sync/0000000194.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0087_sync/proj_depth/groundtruth/image_02/0000000194.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0087_sync/image_02/data/0000000113.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0087_sync/0000000113.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0087_sync/proj_depth/groundtruth/image_02/0000000113.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0087_sync/image_02/data/0000000665.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0087_sync/0000000665.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0087_sync/proj_depth/groundtruth/image_02/0000000665.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0087_sync/image_02/data/0000000244.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0087_sync/0000000244.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0087_sync/proj_depth/groundtruth/image_02/0000000244.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0087_sync/image_02/data/0000000180.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0087_sync/0000000180.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0087_sync/proj_depth/groundtruth/image_02/0000000180.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0087_sync/image_02/data/0000000679.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0087_sync/0000000679.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0087_sync/proj_depth/groundtruth/image_02/0000000679.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0087_sync/image_02/data/0000000424.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0087_sync/0000000424.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0087_sync/proj_depth/groundtruth/image_02/0000000424.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0087_sync/image_02/data/0000000721.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0087_sync/0000000721.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0087_sync/proj_depth/groundtruth/image_02/0000000721.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0087_sync/image_02/data/0000000452.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0087_sync/0000000452.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0087_sync/proj_depth/groundtruth/image_02/0000000452.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0087_sync/image_02/data/0000000565.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0087_sync/0000000565.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0087_sync/proj_depth/groundtruth/image_02/0000000565.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0087_sync/image_02/data/0000000115.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0087_sync/0000000115.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0087_sync/proj_depth/groundtruth/image_02/0000000115.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0087_sync/image_02/data/0000000243.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0087_sync/0000000243.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0087_sync/proj_depth/groundtruth/image_02/0000000243.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0087_sync/image_02/data/0000000578.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0087_sync/0000000578.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0087_sync/proj_depth/groundtruth/image_02/0000000578.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0087_sync/image_02/data/0000000313.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0087_sync/0000000313.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0087_sync/proj_depth/groundtruth/image_02/0000000313.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0087_sync/image_02/data/0000000576.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0087_sync/0000000576.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0087_sync/proj_depth/groundtruth/image_02/0000000576.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0087_sync/image_02/data/0000000527.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0087_sync/0000000527.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0087_sync/proj_depth/groundtruth/image_02/0000000527.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0087_sync/image_02/data/0000000218.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0087_sync/0000000218.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0087_sync/proj_depth/groundtruth/image_02/0000000218.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0087_sync/image_02/data/0000000506.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0087_sync/0000000506.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0087_sync/proj_depth/groundtruth/image_02/0000000506.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0087_sync/image_02/data/0000000711.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0087_sync/0000000711.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0087_sync/proj_depth/groundtruth/image_02/0000000711.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0087_sync/image_02/data/0000000398.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0087_sync/0000000398.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0087_sync/proj_depth/groundtruth/image_02/0000000398.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0087_sync/image_02/data/0000000095.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0087_sync/0000000095.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0087_sync/proj_depth/groundtruth/image_02/0000000095.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0087_sync/image_02/data/0000000662.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0087_sync/0000000662.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0087_sync/proj_depth/groundtruth/image_02/0000000662.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0087_sync/image_02/data/0000000492.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0087_sync/0000000492.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0087_sync/proj_depth/groundtruth/image_02/0000000492.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0087_sync/image_02/data/0000000597.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0087_sync/0000000597.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0087_sync/proj_depth/groundtruth/image_02/0000000597.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0087_sync/image_02/data/0000000421.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0087_sync/0000000421.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0087_sync/proj_depth/groundtruth/image_02/0000000421.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0087_sync/image_02/data/0000000296.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0087_sync/0000000296.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0087_sync/proj_depth/groundtruth/image_02/0000000296.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0087_sync/image_02/data/0000000298.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0087_sync/0000000298.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0087_sync/proj_depth/groundtruth/image_02/0000000298.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0087_sync/image_02/data/0000000403.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0087_sync/0000000403.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0087_sync/proj_depth/groundtruth/image_02/0000000403.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0087_sync/image_02/data/0000000654.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0087_sync/0000000654.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0087_sync/proj_depth/groundtruth/image_02/0000000654.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0087_sync/image_02/data/0000000602.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0087_sync/0000000602.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0087_sync/proj_depth/groundtruth/image_02/0000000602.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0087_sync/image_02/data/0000000310.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0087_sync/0000000310.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0087_sync/proj_depth/groundtruth/image_02/0000000310.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0087_sync/image_02/data/0000000552.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0087_sync/0000000552.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0087_sync/proj_depth/groundtruth/image_02/0000000552.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0087_sync/image_02/data/0000000650.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0087_sync/0000000650.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0087_sync/proj_depth/groundtruth/image_02/0000000650.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0087_sync/image_02/data/0000000122.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0087_sync/0000000122.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0087_sync/proj_depth/groundtruth/image_02/0000000122.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0087_sync/image_02/data/0000000582.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0087_sync/0000000582.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0087_sync/proj_depth/groundtruth/image_02/0000000582.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0087_sync/image_02/data/0000000221.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0087_sync/0000000221.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0087_sync/proj_depth/groundtruth/image_02/0000000221.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0087_sync/image_02/data/0000000126.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0087_sync/0000000126.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0087_sync/proj_depth/groundtruth/image_02/0000000126.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0087_sync/image_02/data/0000000009.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0087_sync/0000000009.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0087_sync/proj_depth/groundtruth/image_02/0000000009.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0087_sync/image_02/data/0000000206.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0087_sync/0000000206.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0087_sync/proj_depth/groundtruth/image_02/0000000206.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0087_sync/image_02/data/0000000588.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0087_sync/0000000588.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0087_sync/proj_depth/groundtruth/image_02/0000000588.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0087_sync/image_02/data/0000000120.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0087_sync/0000000120.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0087_sync/proj_depth/groundtruth/image_02/0000000120.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0087_sync/image_02/data/0000000067.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0087_sync/0000000067.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0087_sync/proj_depth/groundtruth/image_02/0000000067.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0087_sync/image_02/data/0000000402.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0087_sync/0000000402.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0087_sync/proj_depth/groundtruth/image_02/0000000402.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0087_sync/image_02/data/0000000363.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0087_sync/0000000363.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0087_sync/proj_depth/groundtruth/image_02/0000000363.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0087_sync/image_02/data/0000000459.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0087_sync/0000000459.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0087_sync/proj_depth/groundtruth/image_02/0000000459.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0087_sync/image_02/data/0000000675.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0087_sync/0000000675.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0087_sync/proj_depth/groundtruth/image_02/0000000675.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0087_sync/image_02/data/0000000449.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0087_sync/0000000449.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0087_sync/proj_depth/groundtruth/image_02/0000000449.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0087_sync/image_02/data/0000000591.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0087_sync/0000000591.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0087_sync/proj_depth/groundtruth/image_02/0000000591.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0087_sync/image_02/data/0000000321.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0087_sync/0000000321.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0087_sync/proj_depth/groundtruth/image_02/0000000321.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0087_sync/image_02/data/0000000329.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0087_sync/0000000329.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0087_sync/proj_depth/groundtruth/image_02/0000000329.png
/home/lin/Documents/dataset/KITTI/KITTI_raw_data/2011_09_26_drive_0087_sync/image_02/data/0000000210.png,/home/lin/Documents/dataset/KITTI/depth_maps_filled/2011_09_26_drive_0087_sync/0000000210.png,/home/lin/Documents/dataset/KITTI/data_depth_annotated/train/2011_09_26_drive_0087_sync/proj_depth/groundtruth/image_02/0000000210.png
